Customer ID,Recency,Frequency,Monetary,AOV,Tenure,UniqueProducts,CancellationRate,IsQ4Buyer,IsHighValue,IsUK,ChurnProbability,RiskTier,Churned
15653,2,2,877.4399999999999,438.71999999999997,23,4,0.0,1,0,1,0.62222093,Medium Risk,1
16634,132,6,1814.61,302.435,465,72,0.2087,1,0,1,0.6222104,Medium Risk,1
13376,8,3,1019.76,339.92,135,45,0.0,1,0,1,0.62221026,Medium Risk,1
15091,584,2,565.9,282.95,0,27,0.05,0,0,1,0.6221658,Medium Risk,0
17732,282,8,2470.39,308.79875,115,90,0.021,1,0,1,0.62138325,Medium Risk,1
16027,1,15,2048.36,136.55733333333333,608,20,0.0789,1,0,1,0.6205174,Medium Risk,1
12890,296,1,336.8,336.8,0,56,0.0,1,0,1,0.6204947,Medium Risk,0
18057,302,3,1203.56,401.18666666666667,297,121,0.0,1,0,1,0.6202914,Medium Risk,1
17767,319,1,141.85,141.85,0,18,0.0,1,0,1,0.6201566,Medium Risk,0
15211,274,1,766.14,766.14,0,23,0.0,1,0,1,0.62003654,Medium Risk,0
13795,297,4,836.3,209.075,249,23,0.0,1,0,1,0.62001646,Medium Risk,1
14611,353,2,604.3299999999999,302.16499999999996,154,37,0.0256,1,0,1,0.62000793,Medium Risk,1
17392,216,3,626.56,208.85333333333332,143,66,0.0,1,0,1,0.619702,Medium Risk,1
12942,40,3,942.65,314.21666666666664,234,68,0.0,1,0,1,0.61895764,Medium Risk,1
14463,7,4,786.5699999999999,196.64249999999998,401,7,0.0,1,0,1,0.618823,Medium Risk,1
13444,283,2,631.6800000000001,315.84000000000003,131,51,0.0,1,0,1,0.6185283,Medium Risk,1
14850,221,7,1794.01,256.28714285714284,256,129,0.0195,1,0,1,0.61834216,Medium Risk,1
13296,46,6,792.51,132.085,439,50,0.0,1,0,1,0.61806554,Medium Risk,1
13649,166,6,1678.88,279.81333333333333,270,97,0.0,1,0,1,0.6179074,Medium Risk,1
17234,92,1,149.89000000000001,149.89000000000001,0,14,0.0,0,0,1,0.617794,Medium Risk,1
17724,47,1,373.1,373.1,0,11,0.1111,0,0,1,0.6177541,Medium Risk,0
16848,286,3,1130.2,376.73333333333335,56,64,0.0,1,0,1,0.61722815,Medium Risk,0
14994,291,5,960.63,192.126,240,233,0.0312,1,0,1,0.6171966,Medium Risk,1
14517,51,1,252.45,252.45,0,14,0.0,0,0,1,0.61691463,Medium Risk,0
17723,36,7,3378.4000000000005,482.6285714285715,248,6,0.0,1,0,1,0.61664706,Medium Risk,1
16962,319,1,251.04,251.04,0,15,0.0,1,0,1,0.6160604,Medium Risk,1
14686,323,5,885.83,177.166,245,185,0.0042,1,0,1,0.61583483,Medium Risk,1
17458,291,1,213.08,213.08,0,32,0.0,1,0,1,0.6158333,Medium Risk,0
16269,347,1,717.57,717.57,0,53,0.0185,1,0,1,0.6157673,Medium Risk,1
14264,64,6,1517.3600000000001,252.89333333333335,456,59,0.0595,1,0,1,0.6156639,Medium Risk,1
14532,145,11,3859.1800000000003,350.8345454545455,462,209,0.0031,1,0,1,0.61564535,Medium Risk,1
16089,295,2,271.44,135.72,122,42,0.0,1,0,1,0.6151746,Medium Risk,1
12585,143,2,2040.1,1020.05,117,77,0.1031,1,1,0,0.61495787,Medium Risk,1
15620,130,3,1264.19,421.3966666666667,188,84,0.0515,1,0,1,0.61470497,Medium Risk,0
15543,197,2,242.84,121.42,171,50,0.0,1,0,1,0.61458,Medium Risk,1
17601,148,2,421.48,210.74,141,69,0.0,1,0,1,0.61443436,Medium Risk,1
18170,21,8,2553.2000000000003,319.15000000000003,588,58,0.0,1,0,1,0.614143,Medium Risk,0
16619,173,4,1938.33,484.5825,391,103,0.0169,1,0,1,0.6138927,Medium Risk,1
15133,37,5,1806.9,361.38,392,45,0.0,1,0,1,0.6138425,Medium Risk,1
15243,344,1,610.6,610.6,0,39,0.0,1,0,1,0.6137161,Medium Risk,0
13770,331,4,785.37,196.3425,308,48,0.0,1,0,1,0.6125519,Medium Risk,1
15149,43,5,1554.6100000000001,310.922,515,62,0.0,0,0,1,0.61254853,Medium Risk,1
14238,235,3,434.23,144.74333333333334,408,13,0.0,1,0,1,0.6124393,Medium Risk,1
13227,111,1,257.7,257.7,0,9,0.0,0,0,1,0.6123886,Medium Risk,1
13891,287,3,863.5600000000001,287.85333333333335,203,97,0.0,1,0,1,0.6119212,Medium Risk,1
15508,98,6,1000.27,166.71166666666667,46,78,0.0,0,0,1,0.61186767,Medium Risk,1
17169,92,2,629.63,314.815,395,31,0.1176,0,0,1,0.611775,Medium Risk,0
16105,158,5,2386.19,477.238,355,92,0.0,1,0,1,0.6115557,Medium Risk,1
16430,290,6,817.09,136.18166666666667,300,17,0.0,1,0,1,0.61121243,Medium Risk,0
17664,121,3,887.78,295.9266666666667,407,51,0.0,0,0,1,0.6111508,Medium Risk,0
16552,152,2,475.02000000000004,237.51000000000002,130,17,0.0,1,0,1,0.6111218,Medium Risk,1
13525,157,1,282.88,282.88,0,2,0.0,0,0,1,0.6111055,Medium Risk,0
18193,74,3,1207.35,402.45,277,66,0.0411,1,0,1,0.6098614,Medium Risk,1
14398,310,2,707.79,353.895,126,50,0.0,1,0,1,0.6098518,Medium Risk,1
13506,225,5,1639.2,327.84000000000003,144,55,0.0485,1,0,1,0.6093644,Medium Risk,1
13667,58,1,305.02,305.02,0,82,0.0,0,0,1,0.60889244,Medium Risk,1
15043,372,5,2336.7999999999997,467.35999999999996,69,39,0.0,1,0,1,0.6088653,Medium Risk,0
14570,190,3,613.75,204.58333333333334,162,64,0.0,1,0,1,0.60879993,Medium Risk,1
13369,275,1,616.5600000000001,616.5600000000001,0,14,0.1515,1,0,1,0.60867375,Medium Risk,1
13631,9,11,3070.42,279.1290909090909,167,6,0.0833,1,0,1,0.6084731,Medium Risk,1
18066,296,2,1122.4,561.2,28,35,0.0,1,0,1,0.60839427,Medium Risk,0
15759,127,7,830.9300000000001,118.70428571428572,519,10,0.15,1,0,1,0.6083745,Medium Risk,1
12596,151,1,269.95,269.95,0,15,0.0,0,0,0,0.6082188,Medium Risk,0
16039,333,2,456.4,228.2,204,27,0.0303,1,0,1,0.60800785,Medium Risk,1
15780,93,3,475.28000000000003,158.42666666666668,174,26,0.0,1,0,1,0.6079031,Medium Risk,1
17329,224,4,724.6800000000001,181.17000000000002,420,73,0.0,1,0,1,0.60766715,Medium Risk,0
13916,373,4,1275.81,318.9525,211,72,0.0133,1,0,1,0.60749745,Medium Risk,1
15004,56,1,1246.32,1246.32,0,154,0.0,0,0,1,0.60723466,Medium Risk,1
17851,331,6,1563.34,260.5566666666667,313,185,0.0,1,0,1,0.60695803,Medium Risk,1
15438,40,1,156.57999999999998,156.57999999999998,0,25,0.0,0,0,1,0.6063576,Medium Risk,1
16846,486,2,628.09,314.045,62,36,0.0,0,0,1,0.6062064,Medium Risk,0
14136,310,5,1570.81,314.162,331,86,0.0185,1,0,1,0.60619473,Medium Risk,1
17838,201,11,5631.3,511.93636363636364,338,111,0.0552,1,1,1,0.60581475,Medium Risk,0
17221,501,3,643.39,214.46333333333334,15,58,0.0,0,0,1,0.60575485,Medium Risk,0
13579,278,4,1236.7,309.175,290,62,0.0217,1,0,1,0.6056877,Medium Risk,0
15123,115,4,3526.33,881.5825,427,113,0.0,1,1,1,0.6046931,Medium Risk,0
16344,67,4,842.42,210.605,510,43,0.0,0,0,1,0.60431635,Medium Risk,1
15287,289,3,369.34000000000003,123.11333333333334,357,13,0.027,1,0,1,0.6041858,Medium Risk,0
13752,33,7,1590.73,227.24714285714285,403,75,0.0,0,0,1,0.6040815,Medium Risk,1
16402,174,2,511.4,255.7,104,55,0.0,1,0,1,0.6035498,Medium Risk,1
14565,5,5,3859.2200000000003,771.844,377,139,0.0123,1,0,1,0.6033741,Medium Risk,1
15372,46,8,6017.06,752.1325,526,45,0.05,1,1,1,0.6033656,Medium Risk,1
16788,32,5,1950.3,390.06,547,348,0.0,1,0,1,0.60301405,Medium Risk,1
15347,275,4,1363.6,340.9,71,29,0.0465,1,0,1,0.6026527,Medium Risk,1
14995,189,1,119.31,119.31,0,37,0.0,0,0,1,0.6026052,Medium Risk,0
17003,311,4,830.16,207.54,176,90,0.0,1,0,1,0.60254407,Medium Risk,1
12385,288,1,1938.4,1938.4,0,65,0.0152,1,1,0,0.60246766,Medium Risk,1
16246,369,2,827.25,413.625,209,79,0.0,1,0,1,0.6024462,Medium Risk,1
15269,289,2,816.56,408.28,10,32,0.0,1,0,1,0.6024335,Medium Risk,0
13681,64,1,203.46,203.46,0,13,0.0,0,0,1,0.6021739,Medium Risk,0
13582,299,2,241.68,120.84,227,10,0.0,1,0,1,0.6020255,Medium Risk,1
17508,190,8,4579.23,572.40375,451,199,0.0043,1,0,0,0.6019056,Medium Risk,1
15068,165,3,863.4499999999999,287.81666666666666,365,139,0.0,1,0,1,0.60171217,Medium Risk,0
15445,173,2,284.5,142.25,326,12,0.0,0,0,1,0.60147065,Medium Risk,1
17307,304,11,3999.8900000000003,363.6263636363637,293,22,0.0943,1,0,1,0.60144943,Medium Risk,1
16812,270,4,2392.0,598.0,21,98,0.0086,1,0,1,0.6012851,Medium Risk,1
17189,15,5,957.63,191.526,631,101,0.0,1,0,1,0.6011173,Medium Risk,1
16946,292,5,1222.04,244.408,264,69,0.0132,1,0,1,0.60070676,Medium Risk,1
13064,62,4,1220.5,305.125,439,41,0.0,0,0,1,0.5997919,Medium Risk,0
16413,285,1,266.78000000000003,266.78000000000003,0,32,0.0,1,0,1,0.5997281,Medium Risk,0
13210,3,1,353.48,353.48,0,22,0.0,1,0,1,0.5996391,Medium Risk,1
16780,9,3,605.55,201.85,306,73,0.0,1,0,1,0.59939873,Medium Risk,1
12977,65,4,517.63,129.4075,355,54,0.0,0,0,1,0.5991889,Medium Risk,1
15006,362,1,323.05,323.05,0,47,0.0,1,0,1,0.59883726,Medium Risk,0
16595,285,4,1450.02,362.505,315,286,0.0,1,0,1,0.5987711,Medium Risk,0
12538,287,1,276.5,276.5,0,13,0.0,1,0,0,0.5985973,Medium Risk,0
16602,298,1,235.25,235.25,0,11,0.1489,1,0,1,0.5984816,Medium Risk,0
12978,294,5,2502.82,500.564,344,126,0.0061,1,0,1,0.59811914,Medium Risk,1
12573,136,5,717.41,143.482,237,107,0.0,1,0,0,0.59795755,Medium Risk,1
14278,319,1,205.83,205.83,0,13,0.0,1,0,1,0.59701836,Medium Risk,1
16185,142,2,450.31,225.155,332,28,0.0,0,0,1,0.5968666,Medium Risk,0
12369,322,3,1791.15,597.0500000000001,228,90,0.0,1,1,0,0.59658283,Medium Risk,1
17773,423,2,585.27,292.635,175,48,0.0,0,0,1,0.59634066,Medium Risk,1
13043,182,1,516.42,516.42,0,13,0.0714,0,0,1,0.5957937,Medium Risk,1
14656,78,5,814.65,162.93,434,148,0.0,1,0,1,0.5956021,Medium Risk,1
14522,1,6,1544.78,257.4633333333333,592,34,0.0,1,0,1,0.59546524,Medium Risk,0
16989,7,2,890.7,445.35,52,7,0.0,1,0,1,0.5949617,Medium Risk,0
13133,183,3,200.45000000000002,66.81666666666668,185,12,0.0,1,0,1,0.5949408,Medium Risk,1
16696,44,4,657.9000000000001,164.47500000000002,112,7,0.0,0,0,1,0.59480405,Medium Risk,1
17646,128,12,4149.79,345.81583333333333,504,124,0.0421,1,0,1,0.5944568,Medium Risk,1
14550,297,2,587.69,293.845,95,46,0.0,1,0,1,0.59426326,Medium Risk,0
12654,107,3,337.75,112.58333333333333,97,19,0.0,0,0,0,0.59351015,Medium Risk,0
17325,189,3,609.5699999999999,203.18999999999997,361,39,0.0,1,0,1,0.59235936,Medium Risk,1
16381,305,2,258.7,129.35,22,60,0.0,1,0,1,0.5920285,Medium Risk,1
18200,15,1,163.8,163.8,0,29,0.0,0,0,1,0.5920056,Medium Risk,1
16428,323,3,660.28,220.09333333333333,84,121,0.0073,1,0,1,0.59139377,Medium Risk,1
17070,23,2,445.32,222.66,296,102,0.0,1,0,1,0.59134823,Medium Risk,1
17526,200,11,3842.94,349.35818181818183,431,61,0.0396,1,0,1,0.591345,Medium Risk,0
17138,185,7,4417.27,631.0385714285715,397,234,0.0,1,1,1,0.59129333,Medium Risk,1
14256,169,5,2473.9900000000002,494.79800000000006,434,100,0.036,1,0,1,0.5912794,Medium Risk,1
12353,113,2,406.76,203.38,204,23,0.0,1,0,0,0.5911751,Medium Risk,1
17984,54,5,1191.27,238.254,593,209,0.0,1,0,1,0.59095806,Medium Risk,1
18095,222,5,2303.09,460.61800000000005,286,37,0.0,1,0,1,0.5908608,Medium Risk,1
12624,15,2,641.13,320.565,71,36,0.0,0,0,0,0.5908043,Medium Risk,1
16147,43,5,2398.91,479.782,538,113,0.0286,1,0,1,0.5901736,Medium Risk,1
15774,327,5,1059.14,211.82800000000003,238,69,0.0088,1,0,1,0.5900073,Medium Risk,0
16071,436,3,750.5600000000001,250.1866666666667,127,47,0.0,0,0,1,0.5899178,Medium Risk,0
13027,23,19,17335.2,912.3789473684211,574,7,0.0444,1,1,1,0.58977455,Medium Risk,1
15400,1,8,1302.3,162.7875,468,16,0.0357,1,0,1,0.5897443,Medium Risk,1
16582,22,1,313.62,313.62,0,6,0.0,0,0,1,0.589661,Medium Risk,1
13466,93,5,1013.35,202.67000000000002,444,49,0.0678,1,0,1,0.58884305,Medium Risk,1
14585,292,4,986.22,246.555,34,64,0.0,1,0,1,0.5887123,Medium Risk,0
17438,163,5,1422.77,284.554,387,49,0.0274,1,0,1,0.5884231,Medium Risk,1
15952,68,2,327.8,163.9,66,25,0.0,0,0,1,0.5882846,Medium Risk,0
14552,61,3,511.28000000000003,170.42666666666668,440,124,0.0,1,0,1,0.58822227,Medium Risk,1
15980,163,5,4955.0,991.0,302,83,0.0168,0,1,1,0.587702,Medium Risk,0
16125,276,14,4587.65,327.6892857142857,358,168,0.0,1,0,1,0.5875287,Medium Risk,1
17505,71,5,2435.48,487.096,443,83,0.0,0,0,1,0.5875267,Medium Risk,1
17635,333,3,1265.58,421.85999999999996,166,60,0.0133,1,0,1,0.58726263,Medium Risk,1
16835,37,6,1538.41,256.4016666666667,441,58,0.0543,1,0,1,0.5871204,Medium Risk,1
14199,127,4,1091.7,272.925,312,15,0.1,1,0,1,0.5869929,Medium Risk,1
13273,22,1,138.98,138.98,0,16,0.0,0,0,1,0.5868412,Medium Risk,1
16201,19,2,552.45,276.225,305,32,0.0312,1,0,1,0.58664274,Medium Risk,0
17198,274,2,1043.32,521.66,5,73,0.0,1,0,1,0.58651954,Medium Risk,0
17349,88,5,852.25,170.45,452,74,0.0,1,0,1,0.5858358,Medium Risk,1
15361,271,4,689.07,172.2675,181,10,0.0,1,0,1,0.58567303,Medium Risk,1
12923,299,2,612.9,306.45,184,28,0.0,1,0,1,0.58534104,Medium Risk,0
13345,197,1,389.5,389.5,0,20,0.0909,0,0,1,0.58467925,Medium Risk,1
13253,66,4,2951.11,737.7775,546,73,0.0,1,0,1,0.58435583,Medium Risk,1
13850,38,1,1595.48,1595.48,0,93,0.0106,0,1,1,0.58434355,Medium Risk,1
18001,359,4,536.61,134.1525,287,69,0.0,1,0,1,0.5837992,Medium Risk,0
13933,18,2,608.7900000000001,304.39500000000004,39,23,0.0,0,0,1,0.58362395,Medium Risk,1
13659,115,12,4894.88,407.9066666666667,455,224,0.0484,1,0,1,0.58301365,Medium Risk,1
16183,304,3,739.1,246.36666666666667,12,17,0.0,1,0,1,0.58279216,Medium Risk,0
16932,332,2,278.77,139.385,147,77,0.0,1,0,1,0.58270895,Medium Risk,0
18268,43,6,1490.23,248.37166666666667,594,36,0.0563,1,0,1,0.58255386,Medium Risk,1
16520,95,6,2482.62,413.77,460,251,0.0048,1,0,1,0.5825426,Medium Risk,1
12763,47,2,814.16,407.08,230,16,0.0,1,0,0,0.58232695,Medium Risk,1
12897,114,4,514.25,128.5625,339,10,0.0,1,0,1,0.5818844,Medium Risk,1
17025,282,4,1313.84,328.46,268,28,0.0,1,0,1,0.5818558,Medium Risk,0
17298,10,5,957.5600000000001,191.512,540,61,0.0141,1,0,1,0.58155286,Medium Risk,1
16447,45,3,775.14,258.38,524,59,0.0,0,0,1,0.5810133,Medium Risk,1
12703,542,3,722.98,240.99333333333334,51,44,0.119,0,0,0,0.580959,Medium Risk,0
15803,354,3,1513.84,504.6133333333333,230,42,0.0,1,0,1,0.5808495,Medium Risk,0
18260,82,23,9962.11,433.13521739130437,551,212,0.0442,1,0,1,0.580715,Medium Risk,1
13663,88,5,2047.51,409.502,467,87,0.0198,1,0,1,0.5805434,Medium Risk,1
16921,351,2,276.88,138.44,157,28,0.0,1,0,1,0.58037627,Medium Risk,0
16883,96,19,2396.59,126.1363157894737,548,159,0.0035,1,0,1,0.58010435,Medium Risk,1
14021,64,7,1716.58,245.22571428571428,437,84,0.0,1,0,1,0.580102,Medium Risk,1
15192,29,5,1981.39,396.278,560,56,0.0,1,0,1,0.57981634,Medium Risk,1
12521,52,1,599.68,599.68,0,38,0.0,0,0,0,0.5796504,Medium Risk,1
17742,22,11,2098.48,190.7709090909091,625,52,0.0,1,0,1,0.57957226,Medium Risk,1
17444,57,3,2940.04,980.0133333333333,25,132,0.0,0,0,0,0.57899505,Medium Risk,1
13301,13,4,618.09,154.5225,188,75,0.0,0,0,1,0.578831,Medium Risk,1
15852,96,3,257.26,85.75333333333333,340,31,0.0,0,0,1,0.57876456,Medium Risk,1
12904,81,1,244.69,244.69,0,32,0.0,0,0,1,0.5785386,Medium Risk,0
13453,75,3,781.6899999999999,260.56333333333333,236,33,0.0476,1,0,1,0.5784949,Medium Risk,1
17358,212,5,866.05,173.20999999999998,350,126,0.0,1,0,1,0.57833076,Medium Risk,1
14670,189,3,602.0,200.66666666666666,452,159,0.0,1,0,1,0.57831705,Medium Risk,1
13516,148,2,441.85,220.925,179,22,0.0,1,0,1,0.57823586,Medium Risk,0
13404,122,1,217.81,217.81,0,9,0.0,0,0,1,0.57808596,Medium Risk,0
13434,6,4,1205.46,301.365,559,17,0.0,1,0,1,0.57802254,Medium Risk,0
15124,101,3,357.38,119.12666666666667,459,25,0.0,0,0,1,0.57779723,Medium Risk,0
13414,43,6,2494.14,415.69,469,48,0.0351,1,0,1,0.57744586,Medium Risk,1
14839,327,3,915.28,305.0933333333333,285,61,0.0,1,0,1,0.57741517,Medium Risk,1
16230,99,2,542.03,271.015,30,32,0.0,0,0,1,0.577333,Medium Risk,1
13396,228,1,387.27000000000004,387.27000000000004,0,15,0.0851,0,0,1,0.5772886,Medium Risk,0
15590,291,5,1496.6,299.32,224,75,0.0114,1,0,1,0.5771327,Medium Risk,1
14331,33,2,462.65999999999997,231.32999999999998,10,27,0.0,0,0,1,0.57673776,Medium Risk,1
14222,86,1,683.17,683.17,0,41,0.0,0,0,1,0.5767196,Medium Risk,1
14591,122,1,250.22,250.22,0,33,0.0,0,0,1,0.5765151,Medium Risk,0
14669,151,7,3243.93,463.4185714285714,495,334,0.0,1,0,1,0.57641166,Medium Risk,1
13368,166,4,1121.5,280.375,166,45,0.0189,1,0,1,0.57606375,Medium Risk,1
16588,295,4,1361.28,340.32,188,64,0.0,1,0,1,0.57604545,Medium Risk,1
18084,292,2,722.4499999999999,361.22499999999997,5,6,0.2727,1,0,1,0.57600707,Medium Risk,0
13972,111,1,145.9,145.9,0,9,0.0,0,0,1,0.5755668,Medium Risk,0
14022,134,2,792.15,396.075,261,45,0.0,0,0,1,0.5754222,Medium Risk,1
17856,142,3,1142.63,380.8766666666667,48,6,0.1176,0,0,1,0.57542163,Medium Risk,0
17179,87,6,1507.26,251.21,384,75,0.0,1,0,1,0.5752456,Medium Risk,1
17286,309,2,241.56,120.78,0,46,0.0,1,0,1,0.5752323,Medium Risk,0
15813,117,2,1303.9099999999999,651.9549999999999,31,40,0.0,0,0,1,0.57517666,Medium Risk,1
17977,309,1,1277.49,1277.49,0,83,0.0182,1,1,1,0.57507724,Medium Risk,0
15942,43,1,337.44,337.44,0,14,0.0,0,0,1,0.574914,Medium Risk,1
13058,61,1,47.550000000000004,47.550000000000004,0,3,0.0,0,0,1,0.5747449,Medium Risk,0
18179,161,6,1857.54,309.59,410,70,0.0,0,0,1,0.57446533,Medium Risk,0
18035,294,2,546.34,273.17,0,8,0.0,1,0,1,0.57441294,Medium Risk,0
14161,125,7,3318.88,474.1257142857143,510,202,0.0,1,0,1,0.57428306,Medium Risk,1
17691,267,4,780.0500000000001,195.01250000000002,188,37,0.0189,1,0,1,0.57425374,Medium Risk,1
17110,74,3,510.7,170.23333333333332,444,38,0.0,0,0,1,0.5740484,Medium Risk,1
13651,291,1,132.65,132.65,0,8,0.0667,1,0,1,0.57400614,Medium Risk,0
14399,303,8,2113.16,264.145,280,119,0.0153,1,0,1,0.57329565,Medium Risk,1
14875,17,3,2862.4,954.1333333333333,334,88,0.043,1,1,1,0.57325256,Medium Risk,1
12847,297,1,765.36,765.36,0,34,0.0,1,0,1,0.5728266,Medium Risk,0
14504,152,3,542.71,180.90333333333334,35,81,0.0,0,0,1,0.5727288,Medium Risk,0
12462,212,1,762.11,762.11,0,40,0.1389,0,0,0,0.5724084,Medium Risk,0
14259,51,1,120.0,120.0,0,5,0.0,0,0,1,0.5717588,Medium Risk,1
15579,223,4,1153.5,288.375,118,125,0.0229,1,0,1,0.5707404,Medium Risk,0
14929,331,1,612.8100000000001,612.8100000000001,0,23,0.0,1,0,1,0.57052505,Medium Risk,0
16292,31,5,1253.76,250.752,482,51,0.0746,1,0,1,0.570393,Medium Risk,1
16172,4,8,1884.55,235.56875,417,81,0.0,1,0,1,0.56977546,Medium Risk,1
17756,285,3,733.7,244.5666666666667,18,54,0.0,1,0,1,0.5695704,Medium Risk,1
13897,347,2,849.56,424.78,238,42,0.0,1,0,1,0.56940764,Medium Risk,0
12372,122,2,914.9200000000001,457.46000000000004,83,32,0.0,0,0,0,0.5693477,Medium Risk,0
13931,5,11,5257.38,477.94363636363636,640,205,0.0037,1,0,1,0.56929374,Medium Risk,1
15901,64,5,449.83,89.966,388,70,0.0116,1,0,1,0.5692281,Medium Risk,0
16762,53,1,314.15000000000003,314.15000000000003,0,13,0.0,0,0,1,0.56922287,Medium Risk,0
16519,274,3,444.88,148.29333333333332,283,25,0.0,1,0,1,0.5688055,Medium Risk,0
16250,170,3,791.38,263.79333333333335,125,29,0.0,1,0,1,0.5686691,Medium Risk,1
17311,226,5,2738.17,547.634,357,93,0.0155,1,0,1,0.5686019,Medium Risk,0
13684,195,4,596.98,149.245,335,81,0.0354,1,0,1,0.5679762,Medium Risk,1
12914,310,1,223.98,223.98,0,9,0.0,1,0,1,0.56755555,Medium Risk,1
14624,324,4,588.22,147.055,189,30,0.0,1,0,1,0.5673853,Medium Risk,0
12453,43,1,707.09,707.09,0,43,0.0,0,0,0,0.56735945,Medium Risk,1
17194,183,3,812.5,270.8333333333333,256,57,0.0,1,0,1,0.5669205,Medium Risk,1
13411,16,1,213.55,213.55,0,17,0.0,0,0,1,0.5663489,Medium Risk,1
16820,5,1,497.61,497.61,0,26,0.0,1,0,1,0.5661875,Medium Risk,1
16433,318,1,200.26,200.26,0,17,0.0,1,0,1,0.56604385,Medium Risk,0
15623,50,8,2437.05,304.63125,588,91,0.0,1,0,1,0.5660165,Medium Risk,1
14242,144,2,280.55,140.275,91,13,0.0,0,0,1,0.5659741,Medium Risk,1
16345,392,1,623.33,623.33,0,68,0.0,0,0,1,0.56559306,Medium Risk,0
16010,155,11,1724.06,156.73272727272726,165,122,0.0033,1,0,1,0.56538,Medium Risk,1
17460,3,16,2228.27,139.266875,592,93,0.109,1,0,1,0.56508476,Medium Risk,1
12399,28,7,1962.3,280.3285714285714,525,67,0.0,1,0,0,0.5650127,Medium Risk,1
16178,47,2,612.6,306.3,263,24,0.0,1,0,1,0.5650085,Medium Risk,1
16553,72,33,16644.01,504.36393939393935,502,195,0.0168,1,0,1,0.5649528,Medium Risk,1
17770,108,5,1143.27,228.654,83,33,0.0,0,0,1,0.56491286,Medium Risk,1
13000,16,4,1032.5,258.125,618,57,0.0462,1,0,1,0.56441087,Medium Risk,1
13955,63,3,545.17,181.72333333333333,220,82,0.0,1,0,1,0.5643403,Medium Risk,1
13514,338,3,663.7,221.23333333333335,253,13,0.0,1,0,1,0.56412303,Medium Risk,0
14355,275,3,1014.45,338.15000000000003,261,57,0.0,1,0,1,0.56341726,Medium Risk,1
17497,299,2,287.25,143.625,220,7,0.0,1,0,1,0.5633277,Medium Risk,1
13592,115,3,205.51,68.50333333333333,58,12,0.0,0,0,1,0.5627292,Medium Risk,0
16431,122,3,642.81,214.26999999999998,84,51,0.0,0,0,1,0.5619736,Medium Risk,1
13621,26,1,213.85,213.85,0,19,0.0,0,0,1,0.56170875,Medium Risk,1
17976,281,1,706.38,706.38,0,56,0.0,1,0,1,0.5614602,Medium Risk,1
12623,185,7,3747.84,535.4057142857143,420,112,0.0114,1,1,0,0.5611658,Medium Risk,1
17892,64,1,142.1,142.1,0,26,0.0,0,0,1,0.5610702,Medium Risk,0
13034,278,2,445.77,222.885,31,16,0.0,1,0,1,0.5609557,Medium Risk,0
13962,155,2,310.85,155.425,190,19,0.0,1,0,1,0.56074244,Medium Risk,0
15776,42,1,241.62,241.62,0,18,0.0,0,0,1,0.5607285,Medium Risk,1
15028,278,3,716.55,238.85,25,45,0.0,1,0,1,0.5604,Medium Risk,0
16454,516,2,24.05,12.025,4,2,0.5,0,0,1,0.56037486,Medium Risk,0
16177,346,7,1915.36,273.62285714285713,210,66,0.0781,1,0,1,0.56017685,Medium Risk,0
12817,190,3,690.98,230.32666666666668,153,16,0.0,1,0,0,0.5601281,Medium Risk,1
13244,2,1,121.74000000000001,121.74000000000001,0,27,0.0,1,0,1,0.5595504,Medium Risk,1
13248,34,2,465.68,232.84,64,25,0.0,0,0,1,0.55941504,Medium Risk,1
13598,404,4,609.42,152.355,156,46,0.01,0,0,1,0.55915755,Medium Risk,0
17608,358,2,305.11,152.555,158,90,0.0,1,0,1,0.55915105,Medium Risk,0
16392,179,3,763.05,254.35,292,125,0.0,1,0,1,0.55913186,Medium Risk,1
15246,147,3,780.4,260.1333333333333,317,45,0.0,1,0,1,0.55904675,Medium Risk,1
17046,66,5,1906.07,381.214,463,76,0.0,1,0,1,0.5590041,Medium Risk,1
15436,143,1,489.05,489.05,0,124,0.0,0,0,1,0.5585658,Medium Risk,0
17018,235,5,1772.6,354.52,408,18,0.0,1,0,1,0.55855334,Medium Risk,0
14094,349,1,335.22,335.22,0,41,0.0208,1,0,1,0.55805445,Medium Risk,1
15545,280,1,270.65999999999997,270.65999999999997,0,31,0.0,1,0,1,0.5577245,Medium Risk,0
15922,282,1,739.0,739.0,0,11,0.0833,1,0,1,0.557377,Medium Risk,1
15617,305,3,828.5500000000001,276.18333333333334,111,41,0.0,1,0,1,0.5573593,Medium Risk,1
13339,110,1,860.12,860.12,0,54,0.0,0,0,1,0.5572381,Medium Risk,1
13485,142,11,3019.2200000000003,274.4745454545455,503,131,0.0247,1,0,1,0.55711806,Medium Risk,1
16440,124,2,488.76,244.38,279,58,0.0,0,0,1,0.55672836,Medium Risk,0
17980,75,4,1033.42,258.355,227,41,0.0,1,0,1,0.5566767,Medium Risk,1
18265,67,1,488.55,488.55,0,29,0.0,0,0,1,0.5564476,Medium Risk,0
16096,173,4,1584.97,396.2425,380,58,0.0,1,0,1,0.5563753,Medium Risk,1
13284,240,1,201.19,201.19,0,13,0.0714,0,0,1,0.5560229,Medium Risk,1
16671,74,1,1382.88,1382.88,0,3,0.0,0,1,1,0.55600435,Medium Risk,0
15976,74,6,1746.6399999999999,291.1066666666666,385,265,0.0,1,0,1,0.55599123,Medium Risk,1
15462,3,4,737.05,184.2625,351,32,0.0,1,0,1,0.5558957,Medium Risk,1
